bene_id,BENE_MBI_ID,BENE_LAST_NAME,BENE_1ST_NAME,BENE_MIDL_NAME,BENE_BRTH_DT,BENE_DEATH_DT,BENE_SEX_CD,BENE_RACE_CD,BENE_SK,BENE_XREF_SK,BENE_XREF_EFCTV_SK
,1S00E00CG78,,,,,,,,-352045260,-352045260,-352045260
,1S00E00CG79,,,,,,,,-638060401,-638060401,-638060401
,1S00E00CG80,,,,,,,,-277143332,-277143332,-277143332
,1S00E00CG81,,,,,,,,-545007883,-545007883,-545007883
,1S00E00CG82,,,,,,,,-525374229,-525374229,-525374229
,1S00E00CG84,,,,,,,,-863165511,-863165511,-863165511
,1S00E00CG85,,,,,,,,-557720244,-557720244,-557720244
,1S00E00CG86,,,,,,,,-376665093,-376665093,-376665093
,1S00E00CG87,,,,,,,,-820110064,-820110064,-820110064
,1S00E00CG88,,,,,,,,-619161786,-619161786,-619161786
,1S00E00CG89,,,,,,,,-501274923,-501274923,-501274923
,1S00E00CG90,,,,,,,,-90179289,-90179289,-90179289
,1S00E00CG93,,,,,,,,-410859637,-410859637,-410859637
,1S00E00CG95,,,,,,,,-886306987,-886306987,-886306987
,1S00E00CG96,,,,,,,,-713981531,-713981531,-713981531
,1S00E00CG97,,,,,,,,-241619184,-241619184,-241619184
,1S00E00CG98,,,,,,,,-79556615,-79556615,-79556615
,1S00E00CG99,,,,,,,,-797455659,-797455659,-797455659
,1S00E00CH02,,,,,,,,-122064296,-122064296,-122064296
,1S00E00CH03,,,,,,,,-413972145,-413972145,-413972145
,1S00E00CH04,,,,,,,,-702447705,-702447705,-702447705
,1S00E00CH05,,,,,,,,-331980416,-331980416,-331980416
,1S00E00CH06,,,,,,,,-508633326,-508633326,-508633326
,1S00E00CH07,,,,,,,,-108630619,-108630619,-108630619
,1S00E00CH09,,,,,,,,-83229377,-83229377,-83229377
,1S00E00CH10,,,,,,,,-430369867,-430369867,-430369867
,1S00E00CH11,,,,,,,,-907718502,-907718502,-907718502
,1S00E00CH12,,,,,,,,-490765032,-490765032,-490765032
,1S00E00CH14,,,,,,,,-967751141,-967751141,-967751141
,1S00E00CH15,,,,,,,,-244716268,-244716268,-244716268
,1S00E00CH17,,,,,,,,-198584664,-198584664,-198584664
,1S00E00CH18,,,,,,,,-642721261,-642721261,-642721261
,1S00E00CH19,,,,,,,,-25178136,-25178136,-25178136
,1S00E00CH20,,,,,,,,-750304644,-750304644,-750304644
,1S00E00CH21,,,,,,,,-438204069,-438204069,-438204069
,1S00E00CH22,,,,,,,,-251669770,-251669770,-251669770
,1S00E00CH23,,,,,,,,-806754197,-806754197,-806754197
,1S00E00CH24,,,,,,,,-738212956,-738212956,-738212956
,1S00E00CH25,,,,,,,,-903661382,-903661382,-903661382
,1S00E00CH27,,,,,,,,-574211377,-574211377,-574211377
,1S00E00CH28,,,,,,,,-579226211,-579226211,-579226211
,1S00E00CH29,,,,,,,,-743975927,-743975927,-743975927
,1S00E00CH30,,,,,,,,-513969269,-513969269,-513969269
,1S00E00CH32,,,,,,,,-698479597,-698479597,-698479597
,1S00E00CH33,,,,,,,,-80478798,-80478798,-80478798
,1S00E00CH34,,,,,,,,-328673239,-328673239,-328673239
,1S00E00CH35,,,,,,,,-226994808,-226994808,-226994808
,1S00E00CH36,,,,,,,,-113333654,-113333654,-113333654
,1S00E00CH37,,,,,,,,-963969955,-963969955,-963969955
,1S00E00CH38,,,,,,,,-855587646,-855587646,-855587646
,1S00E00CH39,,,,,,,,-611771564,-611771564,-611771564
,1S00E00CH40,,,,,,,,-278166538,-278166538,-278166538
,1S00E00CH41,,,,,,,,-492423371,-492423371,-492423371
,1S00E00CH43,,,,,,,,-663085866,-663085866,-663085866
,1S00E00CH45,,,,,,,,-929376843,-929376843,-929376843
,1S00E00CH46,,,,,,,,-199410347,-199410347,-199410347
,1S00E00CH47,,,,,,,,-327086198,-327086198,-327086198
,1S00E00CH48,,,,,,,,-253130286,-253130286,-253130286
,1S00E00CH49,,,,,,,,-289032238,-289032238,-289032238
,1S00E00CH51,,,,,,,,-287191274,-287191274,-287191274
,1S00E00CH52,,,,,,,,-909511320,-909511320,-909511320
,1S00E00CH53,,,,,,,,-889541986,-889541986,-889541986
,1S00E00CH54,,,,,,,,-442986494,-442986494,-442986494
,1S00E00CH55,,,,,,,,-344257937,-344257937,-344257937
,1S00E00CH56,,,,,,,,-323806375,-323806375,-323806375
,1S00E00CH57,,,,,,,,-686011769,-686011769,-686011769
,1S00E00CH58,,,,,,,,-655901491,-655901491,-655901491
,1S00E00CH60,,,,,,,,-385002342,-385002342,-385002342
,1S00E00CH61,,,,,,,,-359925419,-359925419,-359925419
,1S00E00CH62,,,,,,,,-965584503,-965584503,-965584503
,1S00E00CH63,,,,,,,,-741223508,-741223508,-741223508
,1S00E00CH65,,,,,,,,-862606061,-862606061,-862606061
,1S00E00CH66,,,,,,,,-513295774,-513295774,-513295774
,1S00E00CH67,,,,,,,,-78951183,-78951183,-78951183
,1S00E00CH68,,,,,,,,-599145601,-599145601,-599145601
,1S00E00CH69,,,,,,,,-755107073,-755107073,-755107073
,1S00E00CH70,,,,,,,,-631869353,-631869353,-631869353
,1S00E00CH71,,,,,,,,-551348782,-551348782,-551348782
,1S00E00CH72,,,,,,,,-730251153,-730251153,-730251153
,1S00E00CH73,,,,,,,,-402770793,-402770793,-402770793
,1S00E00CH74,,,,,,,,-281969845,-281969845,-281969845
,1S00E00CH75,,,,,,,,-898745686,-898745686,-898745686
,1S00E00CH76,,,,,,,,-274711532,-274711532,-274711532
,1S00E00CH77,,,,,,,,-405823135,-405823135,-405823135
,1S00E00CH78,,,,,,,,-102185514,-102185514,-102185514
,1S00E00CH79,,,,,,,,-471841731,-471841731,-471841731
,1S00E00CH80,,,,,,,,-511531220,-511531220,-511531220
,1S00E00CH81,,,,,,,,-145821252,-145821252,-145821252
,1S00E00CH82,,,,,,,,-809402882,-809402882,-809402882
,1S00E00CH84,,,,,,,,-783854563,-783854563,-783854563
,1S00E00CH85,,,,,,,,-556650939,-556650939,-556650939
,1S00E00CH86,,,,,,,,-432350471,-432350471,-432350471
,1S00E00CH87,,,,,,,,-875627334,-875627334,-875627334
,1S00E00CH88,,,,,,,,-599660731,-599660731,-599660731
,1S00E00CH89,,,,,,,,-297917937,-297917937,-297917937
,1S00E00CH90,,,,,,,,-550407857,-550407857,-550407857
,1S00E00CH91,,,,,,,,-144795215,-144795215,-144795215
,1S00E00CH92,,,,,,,,-899693670,-899693670,-899693670
,1S00E00CH93,,,,,,,,-788399383,-788399383,-788399383
,1S00E00CH94,,,,,,,,-578293076,-578293076,-578293076
,1S00E00CH95,,,,,,,,-782167161,-782167161,-782167161
,1S00E00CH96,,,,,,,,-469290524,-469290524,-469290524
,1S00E00CH97,,,,,,,,-508960006,-508960006,-508960006
,1S00E00CH98,,,,,,,,-103067995,-103067995,-103067995
,1S00E00CH99,,,,,,,,-131912668,-131912668,-131912668
,1S00E00CJ00,,,,,,,,-51835914,-51835914,-51835914
,1S00E00CJ03,,,,,,,,-804976319,-804976319,-804976319
,1S00E00CJ04,,,,,,,,-796690275,-796690275,-796690275
,1S00E00CJ05,,,,,,,,-969627945,-969627945,-969627945
,1S00E00CJ06,,,,,,,,-434619264,-434619264,-434619264
,1S00E00CJ07,,,,,,,,-904433198,-904433198,-904433198
,1S00E00CJ08,,,,,,,,-245275263,-245275263,-245275263
,1S00E00CJ09,,,,,,,,-593515106,-593515106,-593515106
,1S00E00CJ10,,,,,,,,-747406324,-747406324,-747406324
,1S00E00CJ11,,,,,,,,-869624348,-869624348,-869624348
,1S00E00CJ12,,,,,,,,-995756988,-995756988,-995756988
,1S00E00CJ14,,,,,,,,-340543989,-340543989,-340543989
,1S00E00CJ16,,,,,,,,-474000568,-474000568,-474000568
,1S00E00CJ17,,,,,,,,-660105862,-660105862,-660105862
,1S00E00CJ18,,,,,,,,-210406727,-210406727,-210406727
,1S00E00CJ19,,,,,,,,-817418297,-817418297,-817418297
,1S00E00CJ20,,,,,,,,-888861555,-888861555,-888861555
,1S00E00CJ21,,,,,,,,-513937282,-513937282,-513937282
,1S00E00CJ22,,,,,,,,-277039811,-277039811,-277039811
,1S00E00CJ23,,,,,,,,-920916216,-920916216,-920916216
,1S00E00CJ24,,,,,,,,-439746715,-439746715,-439746715
,1S00E00CJ25,,,,,,,,-522497926,-522497926,-522497926
,1S00E00CJ27,,,,,,,,-559184242,-559184242,-559184242
,1S00E00CJ28,,,,,,,,-962786801,-962786801,-962786801
,1S00E00CJ29,,,,,,,,-935835630,-935835630,-935835630
,1S00E00CJ30,,,,,,,,-547776750,-547776750,-547776750
,1S00E00CJ31,,,,,,,,-381839975,-381839975,-381839975
,1S00E00CJ32,,,,,,,,-277232932,-277232932,-277232932
,1S00E00CJ33,,,,,,,,-465078983,-465078983,-465078983
,1S00E00CJ34,,,,,,,,-728326955,-728326955,-728326955
,1S00E00CJ35,,,,,,,,-548363903,-548363903,-548363903
,1S00E00CJ36,,,,,,,,-876381741,-876381741,-876381741
,1S00E00CJ37,,,,,,,,-82711025,-82711025,-82711025
,1S00E00CJ38,,,,,,,,-310850631,-310850631,-310850631
,1S00E00CJ39,,,,,,,,-106595888,-106595888,-106595888
,1S00E00CJ40,,,,,,,,-117668248,-117668248,-117668248
,1S00E00CJ42,,,,,,,,-146351274,-146351274,-146351274
,1S00E00CJ43,,,,,,,,-905915916,-905915916,-905915916
,1S00E00CJ44,,,,,,,,-139975427,-139975427,-139975427
,1S00E00CJ45,,,,,,,,-250151998,-250151998,-250151998
,1S00E00CJ46,,,,,,,,-918224577,-918224577,-918224577
,1S00E00CJ47,,,,,,,,-768274234,-768274234,-768274234
,1S00E00CJ48,,,,,,,,-809281320,-809281320,-809281320
,1S00E00CJ49,,,,,,,,-788502234,-788502234,-788502234
,1S00E00CJ50,,,,,,,,-385280838,-385280838,-385280838
,1S00E00CJ51,,,,,,,,-916434413,-916434413,-916434413
,1S00E00CJ52,,,,,,,,-515600653,-515600653,-515600653
,1S00E00CJ53,,,,,,,,-777421794,-777421794,-777421794
,1S00E00CJ54,,,,,,,,-347059066,-347059066,-347059066
,1S00E00CJ55,,,,,,,,-451533303,-451533303,-451533303
,1S00E00CJ56,,,,,,,,-11518629,-11518629,-11518629
,1S00E00CJ57,,,,,,,,-631441491,-631441491,-631441491
,1S00E00CJ58,,,,,,,,-33279926,-33279926,-33279926
,1S00E00CJ59,,,,,,,,-25691523,-25691523,-25691523
,1S00E00CJ60,,,,,,,,-895915066,-895915066,-895915066
,1S00E00CJ61,,,,,,,,-78964707,-78964707,-78964707
,1S00E00CJ63,,,,,,,,-898556675,-898556675,-898556675
,1S00E00CJ64,,,,,,,,-276969146,-276969146,-276969146
,1S00E00CJ65,,,,,,,,-880179249,-880179249,-880179249
,1S00E00CJ67,,,,,,,,-954474505,-954474505,-954474505
,1S00E00CJ68,,,,,,,,-168037705,-168037705,-168037705
,1S00E00CJ69,,,,,,,,-752083157,-752083157,-752083157
,1S00E00CJ70,,,,,,,,-953644863,-953644863,-953644863
,1S00E00CJ71,,,,,,,,-253733306,-253733306,-253733306
,1S00E00CJ72,,,,,,,,-298878459,-298878459,-298878459
,1S00E00CJ73,,,,,,,,-513146568,-513146568,-513146568
,1S00E00CJ74,,,,,,,,-976614245,-976614245,-976614245
,1S00E00CJ75,,,,,,,,-496396316,-496396316,-496396316
,1S00E00CJ76,,,,,,,,-472667836,-472667836,-472667836
,1S00E00CJ77,,,,,,,,-567873355,-567873355,-567873355
,1S00E00CJ78,,,,,,,,-804123709,-804123709,-804123709
,1S00E00CJ79,,,,,,,,-489484921,-489484921,-489484921
,1S00E00CJ81,,,,,,,,-464267499,-464267499,-464267499
,1S00E00CJ83,,,,,,,,-762622287,-762622287,-762622287
,1S00E00CJ84,,,,,,,,-573017137,-573017137,-573017137
,1S00E00CJ85,,,,,,,,-295700864,-295700864,-295700864
,1S00E00CJ86,,,,,,,,-172407376,-172407376,-172407376
,1S00E00CJ87,,,,,,,,-467564610,-467564610,-467564610
,1S00E00CJ88,,,,,,,,-419516590,-419516590,-419516590
,1S00E00CJ90,,,,,,,,-358627429,-358627429,-358627429
,1S00E00CJ91,,,,,,,,-666035758,-666035758,-666035758
,1S00E00CJ92,,,,,,,,-48676456,-48676456,-48676456
,1S00E00CJ93,,,,,,,,-76022257,-76022257,-76022257
,1S00E00CJ96,,,,,,,,-391924122,-391924122,-391924122
,1S00E00CJ97,,,,,,,,-210447218,-210447218,-210447218
,1S00E00CJ98,,,,,,,,-15245376,-15245376,-15245376
,1S00E00CJ99,,,,,,,,-475234572,-475234572,-475234572
,1S00E00CK01,,,,,,,,-875384784,-875384784,-875384784
,1S00E00CK02,,,,,,,,-73966043,-73966043,-73966043
,1S00E00CK04,,,,,,,,-382634644,-382634644,-382634644
,1S00E00CK05,,,,,,,,-382912033,-382912033,-382912033
,1S00E00CK06,,,,,,,,-528598351,-528598351,-528598351
,1S00E00CK07,,,,,,,,-510792503,-510792503,-510792503
,1S00E00CK08,,,,,,,,-289924338,-289924338,-289924338
,1S00E00CK09,,,,,,,,-404872703,-404872703,-404872703
,1S00E00CK10,,,,,,,,-624493365,-624493365,-624493365
,1S00E00CK11,,,,,,,,-436664412,-436664412,-436664412
,1S00E00CK12,,,,,,,,-744746874,-744746874,-744746874
,1S00E00CK13,,,,,,,,-819240956,-819240956,-819240956
,1S00E00CK14,,,,,,,,-492947544,-492947544,-492947544
,1S00E00CK15,,,,,,,,-56305092,-56305092,-56305092
,1S00E00CK16,,,,,,,,-746543405,-746543405,-746543405
,1S00E00CK17,,,,,,,,-521449227,-521449227,-521449227
,1S00E00CK18,,,,,,,,-519292385,-519292385,-519292385
,1S00E00CK19,,,,,,,,-264847431,-264847431,-264847431
,1S00E00CK20,,,,,,,,-179243144,-179243144,-179243144
,1S00E00CK21,,,,,,,,-143661141,-143661141,-143661141
,1S00E00CK22,,,,,,,,-529386236,-529386236,-529386236
,1S00E00CK24,,,,,,,,-306538038,-306538038,-306538038
,1S00E00CK25,,,,,,,,-23292183,-23292183,-23292183
,1S00E00CK26,,,,,,,,-171221321,-171221321,-171221321
,1S00E00CK27,,,,,,,,-944436846,-944436846,-944436846
,1S00E00CK28,,,,,,,,-446891323,-446891323,-446891323
,1S00E00CK29,,,,,,,,-858222438,-858222438,-858222438
,1S00E00CK31,,,,,,,,-136816810,-136816810,-136816810
,1S00E00CK32,,,,,,,,-774594838,-774594838,-774594838
,1S00E00CK33,,,,,,,,-879144036,-879144036,-879144036
,1S00E00CK34,,,,,,,,-604957912,-604957912,-604957912
,1S00E00CK35,,,,,,,,-310263517,-310263517,-310263517
,1S00E00CK36,,,,,,,,-266072828,-266072828,-266072828
,1S00E00CK37,,,,,,,,-125484314,-125484314,-125484314
,1S00E00CK40,,,,,,,,-989420537,-989420537,-989420537
,1S00E00CK42,,,,,,,,-902402699,-902402699,-902402699
,1S00E00CK43,,,,,,,,-8156246,-8156246,-8156246
,1S00E00CK45,,,,,,,,-948320443,-948320443,-948320443
,1S00E00CK46,,,,,,,,-900330237,-900330237,-900330237
,1S00E00CK47,,,,,,,,-754554804,-754554804,-754554804
,1S00E00CK48,,,,,,,,-460148921,-460148921,-460148921
,1S00E00CK49,,,,,,,,-435221633,-435221633,-435221633
,1S00E00CK50,,,,,,,,-644862133,-644862133,-644862133
,1S00E00CK51,,,,,,,,-642483563,-642483563,-642483563
,1S00E00CK52,,,,,,,,-114687923,-114687923,-114687923
,1S00E00CK53,,,,,,,,-530883880,-530883880,-530883880
,1S00E00CK54,,,,,,,,-75825121,-75825121,-75825121
,1S00E00CK55,,,,,,,,-474674991,-474674991,-474674991
,1S00E00CK56,,,,,,,,-188285860,-188285860,-188285860
,1S00E00CK57,,,,,,,,-380894526,-380894526,-380894526
,1S00E00CK58,,,,,,,,-564655376,-564655376,-564655376
,1S00E00CK59,,,,,,,,-4707858,-4707858,-4707858
,1S00E00CK60,,,,,,,,-902545506,-902545506,-902545506
,1S00E00CK61,,,,,,,,-78596733,-78596733,-78596733
,1S00E00CK63,,,,,,,,-841159623,-841159623,-841159623
,1S00E00CK64,,,,,,,,-925519498,-925519498,-925519498
,1S00E00CK66,,,,,,,,-678992310,-678992310,-678992310
,1S00E00CK67,,,,,,,,-545242625,-545242625,-545242625
,1S00E00CK70,,,,,,,,-302403086,-302403086,-302403086
,1S00E00CK71,,,,,,,,-688262114,-688262114,-688262114
,1S00E00CK72,,,,,,,,-247469351,-247469351,-247469351
,1S00E00CK73,,,,,,,,-606150699,-606150699,-606150699
,1S00E00CK75,,,,,,,,-675235973,-675235973,-675235973
,1S00E00CK76,,,,,,,,-991664237,-991664237,-991664237
,1S00E00CK78,,,,,,,,-772363485,-772363485,-772363485
,1S00E00CK80,,,,,,,,-713837030,-713837030,-713837030
,1S00E00CK81,,,,,,,,-381680697,-381680697,-381680697
,1S00E00CK82,,,,,,,,-976930819,-976930819,-976930819
,1S00E00CK83,,,,,,,,-874251075,-874251075,-874251075
,1S00E00CK84,,,,,,,,-232835635,-232835635,-232835635
,1S00E00CK85,,,,,,,,-633505926,-633505926,-633505926
,1S00E00CK86,,,,,,,,-913946357,-913946357,-913946357
,1S00E00CK87,,,,,,,,-820579245,-820579245,-820579245
,1S00E00CK88,,,,,,,,-681950399,-681950399,-681950399
,1S00E00CK89,,,,,,,,-733769336,-733769336,-733769336
,1S00E00CK90,,,,,,,,-163718329,-163718329,-163718329
,1S00E00CK91,,,,,,,,-734535095,-734535095,-734535095
,1S00E00CK92,,,,,,,,-623975457,-623975457,-623975457
,1S00E00CK93,,,,,,,,-672251308,-672251308,-672251308
,1S00E00CK94,,,,,,,,-501602880,-501602880,-501602880
,1S00E00CK95,,,,,,,,-24076631,-24076631,-24076631
,1S00E00CK96,,,,,,,,-575154334,-575154334,-575154334
,1S00E00CK97,,,,,,,,-454317707,-454317707,-454317707
,1S00E00CK98,,,,,,,,-151193485,-151193485,-151193485
,1S00E00CK99,,,,,,,,-511109553,-511109553,-511109553
,1S00E00CM00,,,,,,,,-915592305,-915592305,-915592305
,1S00E00CM02,,,,,,,,-878012622,-878012622,-878012622
,1S00E00CM03,,,,,,,,-70053268,-70053268,-70053268
,1S00E00CM04,,,,,,,,-876071351,-876071351,-876071351
,1S00E00CM07,,,,,,,,-592105900,-592105900,-592105900
,1S00E00CM08,,,,,,,,-189972723,-189972723,-189972723
,1S00E00CM10,,,,,,,,-619599931,-619599931,-619599931
,1S00E00CM11,,,,,,,,-477986118,-477986118,-477986118
,1S00E00CM13,,,,,,,,-970526602,-970526602,-970526602
,1S00E00CM14,,,,,,,,-735948534,-735948534,-735948534
,1S00E00CM15,,,,,,,,-161518250,-161518250,-161518250
,1S00E00CM16,,,,,,,,-46021124,-46021124,-46021124
,1S00E00CM17,,,,,,,,-789175169,-789175169,-789175169
,1S00E00CM18,,,,,,,,-500574682,-500574682,-500574682
,1S00E00CM19,,,,,,,,-366550342,-366550342,-366550342
,1S00E00CM20,,,,,,,,-572483386,-572483386,-572483386
,1S00E00CM21,,,,,,,,-506305355,-506305355,-506305355
,1S00E00CM22,,,,,,,,-842774447,-842774447,-842774447
,1S00E00CM23,,,,,,,,-307286774,-307286774,-307286774
,1S00E00CM24,,,,,,,,-227224203,-227224203,-227224203
,1S00E00CM25,,,,,,,,-515078915,-515078915,-515078915
,1S00E00CM26,,,,,,,,-205407267,-205407267,-205407267
,1S00E00CM27,,,,,,,,-727956995,-727956995,-727956995
,1S00E00CM28,,,,,,,,-709109126,-709109126,-709109126
,1S00E00CM29,,,,,,,,-521355603,-521355603,-521355603
,1S00E00CM30,,,,,,,,-515153524,-515153524,-515153524
,1S00E00CM31,,,,,,,,-152885281,-152885281,-152885281
,1S00E00CM32,,,,,,,,-167092909,-167092909,-167092909
,1S00E00CM34,,,,,,,,-446231315,-446231315,-446231315
,1S00E00CM35,,,,,,,,-646266128,-646266128,-646266128
,1S00E00CM36,,,,,,,,-153753461,-153753461,-153753461
,1S00E00CM38,,,,,,,,-322420504,-322420504,-322420504
,1S00E00CM39,,,,,,,,-340228858,-340228858,-340228858
,1S00E00CM40,,,,,,,,-504505281,-504505281,-504505281
,1S00E00CM41,,,,,,,,-60427796,-60427796,-60427796
,1S00E00CM42,,,,,,,,-350215165,-350215165,-350215165
,1S00E00CM43,,,,,,,,-471941262,-471941262,-471941262
,1S00E00CM44,,,,,,,,-955350574,-955350574,-955350574
,1S00E00CM45,,,,,,,,-725865119,-725865119,-725865119
,1S00E00CM46,,,,,,,,-962359023,-962359023,-962359023
,1S00E00CM47,,,,,,,,-896371953,-896371953,-896371953
,1S00E00CM48,,,,,,,,-808899247,-808899247,-808899247
,1S00E00CM49,,,,,,,,-172047272,-172047272,-172047272
,1S00E00CM50,,,,,,,,-712990358,-712990358,-712990358
,1S00E00CM51,,,,,,,,-802847506,-802847506,-802847506
,1S00E00CM52,,,,,,,,-162389940,-162389940,-162389940
,1S00E00CM53,,,,,,,,-939494077,-939494077,-939494077
,1S00E00CM54,,,,,,,,-592760515,-592760515,-592760515
,1S00E00CM55,,,,,,,,-262330471,-262330471,-262330471
,1S00E00CM56,,,,,,,,-123055360,-123055360,-123055360
,1S00E00CM57,,,,,,,,-721785395,-721785395,-721785395
,1S00E00CM58,,,,,,,,-318098086,-318098086,-318098086
,1S00E00CM59,,,,,,,,-819336827,-819336827,-819336827
,1S00E00CM61,,,,,,,,-378111760,-378111760,-378111760
,1S00E00CM62,,,,,,,,-346263167,-346263167,-346263167
,1S00E00CM63,,,,,,,,-334393684,-334393684,-334393684
,1S00E00CM64,,,,,,,,-175080715,-175080715,-175080715
,1S00E00CM65,,,,,,,,-97170358,-97170358,-97170358
,1S00E00CM66,,,,,,,,-691231648,-691231648,-691231648
,1S00E00CM67,,,,,,,,-850951744,-850951744,-850951744
,1S00E00CM68,,,,,,,,-14006077,-14006077,-14006077
,1S00E00CM69,,,,,,,,-434716807,-434716807,-434716807
,1S00E00CM70,,,,,,,,-369513903,-369513903,-369513903
,1S00E00CM71,,,,,,,,-835864554,-835864554,-835864554
,1S00E00CM72,,,,,,,,-255623831,-255623831,-255623831
,1S00E00CM73,,,,,,,,-308361004,-308361004,-308361004
,1S00E00CM74,,,,,,,,-426199956,-426199956,-426199956
,1S00E00CM75,,,,,,,,-556280379,-556280379,-556280379
,1S00E00CM76,,,,,,,,-420548691,-420548691,-420548691
,1S00E00CM77,,,,,,,,-111359834,-111359834,-111359834
,1S00E00CM78,,,,,,,,-180833502,-180833502,-180833502
,1S00E00CM79,,,,,,,,-717269885,-717269885,-717269885
,1S00E00CM80,,,,,,,,-262139784,-262139784,-262139784
,1S00E00CM81,,,,,,,,-508107304,-508107304,-508107304
,1S00E00CM82,,,,,,,,-360796169,-360796169,-360796169
,1S00E00CM83,,,,,,,,-690930837,-690930837,-690930837
,1S00E00CM84,,,,,,,,-503357750,-503357750,-503357750
,1S00E00CM85,,,,,,,,-420151232,-420151232,-420151232
,1S00E00CM86,,,,,,,,-482679631,-482679631,-482679631
,1S00E00CM87,,,,,,,,-769111322,-769111322,-769111322
,1S00E00CM88,,,,,,,,-844608270,-844608270,-844608270
,1S00E00CM89,,,,,,,,-3089768,-3089768,-3089768
,1S00E00CM90,,,,,,,,-158902812,-158902812,-158902812
,1S00E00CM91,,,,,,,,-806492601,-806492601,-806492601
,1S00E00CM92,,,,,,,,-178832904,-178832904,-178832904
,1S00E00CM93,,,,,,,,-984436523,-984436523,-984436523
,1S00E00CM94,,,,,,,,-550763879,-550763879,-550763879
,1S00E00CM95,,,,,,,,-289310296,-289310296,-289310296
,1S00E00CM97,,,,,,,,-556382775,-556382775,-556382775
,1S00E00CM98,,,,,,,,-59855681,-59855681,-59855681
,1S00E00CN00,,,,,,,,-487578589,-487578589,-487578589
,1S00E00CN01,,,,,,,,-8673969,-8673969,-8673969
,1S00E00CN02,,,,,,,,-861136985,-861136985,-861136985
,1S00E00CN04,,,,,,,,-557411573,-557411573,-557411573
,1S00E00CN05,,,,,,,,-888351921,-888351921,-888351921
,1S00E00CN07,,,,,,,,-489868731,-489868731,-489868731
,1S00E00CN08,,,,,,,,-259457218,-259457218,-259457218
,1S00E00CN09,,,,,,,,-734807253,-734807253,-734807253
,1S00E00CN10,,,,,,,,-610394677,-610394677,-610394677
,1S00E00CN11,,,,,,,,-426069453,-426069453,-426069453
,1S00E00CN12,,,,,,,,-897564215,-897564215,-897564215
,1S00E00CN14,,,,,,,,-762045348,-762045348,-762045348
,1S00E00CN16,,,,,,,,-301546084,-301546084,-301546084
,1S00E00CN17,,,,,,,,-393998111,-393998111,-393998111
,1S00E00CN18,,,,,,,,-665011318,-665011318,-665011318
,1S00E00CN19,,,,,,,,-517231241,-517231241,-517231241
,1S00E00CN20,,,,,,,,-679609330,-679609330,-679609330
,1S00E00CN21,,,,,,,,-241699497,-241699497,-241699497
,1S00E00CN22,,,,,,,,-211203893,-211203893,-211203893
,1S00E00CN23,,,,,,,,-59023634,-59023634,-59023634
,1S00E00CN24,,,,,,,,-675259693,-675259693,-675259693
,1S00E00CN25,,,,,,,,-922896105,-922896105,-922896105
,1S00E00CN26,,,,,,,,-312969945,-312969945,-312969945
,1S00E00CN28,,,,,,,,-84787296,-84787296,-84787296
,1S00E00CN30,,,,,,,,-725794320,-725794320,-725794320
,1S00E00CN31,,,,,,,,-85205006,-85205006,-85205006
,1S00E00CN32,,,,,,,,-83987301,-83987301,-83987301
,1S00E00CN34,,,,,,,,-411457711,-411457711,-411457711
,1S00E00CN35,,,,,,,,-312422839,-312422839,-312422839
,1S00E00CN36,,,,,,,,-352294167,-352294167,-352294167
,1S00E00CN37,,,,,,,,-774413309,-774413309,-774413309
,1S00E00CN38,,,,,,,,-568297660,-568297660,-568297660
,1S00E00CN39,,,,,,,,-141400806,-141400806,-141400806
,1S00E00CN40,,,,,,,,-310715270,-310715270,-310715270
,1S00E00CN41,,,,,,,,-5867682,-5867682,-5867682
,1S00E00CN42,,,,,,,,-164045658,-164045658,-164045658
,1S00E00CN43,,,,,,,,-14174402,-14174402,-14174402
,1S00E00CN44,,,,,,,,-348030007,-348030007,-348030007
,1S00E00CN47,,,,,,,,-53226360,-53226360,-53226360
,1S00E00CN48,,,,,,,,-120493401,-120493401,-120493401
,1S00E00CN50,,,,,,,,-841637609,-841637609,-841637609
,1S00E00CN51,,,,,,,,-461066551,-461066551,-461066551
,1S00E00CN53,,,,,,,,-367301336,-367301336,-367301336
,1S00E00CN54,,,,,,,,-645984257,-645984257,-645984257
,1S00E00CN55,,,,,,,,-104302322,-104302322,-104302322
,1S00E00CN56,,,,,,,,-380833175,-380833175,-380833175
,1S00E00CN57,,,,,,,,-916184958,-916184958,-916184958
,1S00E00CN58,,,,,,,,-846314489,-846314489,-846314489
,1S00E00CN59,,,,,,,,-901143987,-901143987,-901143987
,1S00E00CN60,,,,,,,,-745690204,-745690204,-745690204
,1S00E00CN61,,,,,,,,-652936898,-652936898,-652936898
,1S00E00CN62,,,,,,,,-518403107,-518403107,-518403107
,1S00E00CN64,,,,,,,,-594264206,-594264206,-594264206
,1S00E00CN65,,,,,,,,-735544063,-735544063,-735544063
,1S00E00CN66,,,,,,,,-8227429,-8227429,-8227429
,1S00E00CN67,,,,,,,,-130424896,-130424896,-130424896
,1S00E00CN68,,,,,,,,-291936027,-291936027,-291936027
,1S00E00CN69,,,,,,,,-125473410,-125473410,-125473410
,1S00E00CN71,,,,,,,,-384036054,-384036054,-384036054
,1S00E00CN72,,,,,,,,-502476878,-502476878,-502476878
,1S00E00CN73,,,,,,,,-865948774,-865948774,-865948774
,1S00E00CN74,,,,,,,,-975617231,-975617231,-975617231
,1S00E00CN75,,,,,,,,-287025047,-287025047,-287025047
