BENE_ID,BENE_MBI_ID,BENE_LAST_NAME,BENE_1ST_NAME,BENE_MIDL_NAME,BENE_BRTH_DT,BENE_SEX_CD,BENE_RACE_CD,BENE_SK,BENE_XREF_SK,BENE_XREF_EFCTV_SK,IDR_TRANS_EFCTV_TS,IDR_INSRT_TS,IDR_UPDT_TS,IDR_TRANS_OBSLT_TS,CNTCT_LANG_CD,IDR_LTST_TRANS_FLG,BENE_LINE_1_ADR,BENE_LINE_2_ADR,BENE_LINE_3_ADR,BENE_LINE_4_ADR,BENE_LINE_5_ADR,BENE_LINE_6_ADR,GEO_ZIP_PLC_NAME,GEO_ZIP5_CD,GEO_USPS_STATE_CD,BENE_DEATH_DT,BENE_VRFY_DEATH_DAY_SW,BENE_SSN_NUM
,1S00E00DX00,Sheep,Alex,Chilli,1941-04-24,2,~,-25141587,-25141587,-25141587,2019-05-24 03:39:38.292385,2025-10-09 05:42:15.918718,2026-01-11 09:26:12.377872,9999-12-31T00:00:00.000000,ENG,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,968141306
,6L65QN7JV26,Sheep,Elmo,Bluey,1965-03-20,2,4,-808029142,-808029142,-808029142,2025-03-02 08:01:25.681599,2025-10-14 20:51:19.712088,2025-11-11 03:11:32.689687,2022-01-17T00:00:00.000000,ENG,N,14152 ND-27,,,,,,Lisbon,58054,ND,,,993927764
,1S00E00DX01,Sheep,Elmo,Bluey,1965-03-20,2,4,-808029142,-808029142,-808029142,2024-08-24 13:37:36.021795,2024-10-26 06:59:46.016352,2025-01-23 01:21:23.810234,9999-12-31T00:00:00.000000,ENG,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,940543613
,5B31JG2MF97,Coffee,Snuffleupagus,Joey,1932-04-09,1,1,-782806003,-782806003,-782806003,2025-02-08 10:04:48.540844,2025-06-15 15:56:52.215098,2025-10-05 19:21:03.529542,2021-11-05T00:00:00.000000,SPA,N,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,986755076
,1S00E00DX02,Coffee,Snuffleupagus,Joey,1932-04-09,1,1,-782806003,-782806003,-782806003,2021-11-12 18:15:07.003018,2025-12-13 19:34:39.099996,2026-01-14 02:01:31.916240,9999-12-31T00:00:00.000000,SPA,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,915954047
,1S00E00DX03,Jones,Alex,Abby,1911-05-24,2,4,-193310408,-193310408,-193310408,2021-11-03 20:31:26.156163,2023-03-13 03:24:13.504058,2023-12-15 20:46:21.498578,9999-12-31T00:00:00.000000,ENG,Y,2904 61st,,,,,,Galveston,77551,TX,,,996580172
,1LX7CH3TC00,Coffee,Frankie,Elmo,1921-10-04,1,6,-183103854,-183103854,-183103854,2024-08-08 03:22:31.571280,2025-03-27 13:46:27.613792,2025-09-11 09:33:45.442327,2019-10-02T00:00:00.000000,SPA,N,1970 S University Blvd,,,,,,Mobile,36609,AL,2025-05-04,N,977290653
,1S00E00DX04,Coffee,Frankie,Elmo,1921-10-04,1,6,-183103854,-183103854,-183103854,2021-01-11 11:20:16.969196,2023-02-20 03:09:37.869223,2025-04-24 20:23:31.340508,9999-12-31T00:00:00.000000,SPA,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,2025-05-04,N,902145395
,1S00E00DX05,Coffee,Bluey,,1970-11-21,2,5,-243789858,-243789858,-243789858,2018-11-30 15:27:45.678588,2025-09-22 02:09:06.574539,2025-10-27 09:50:06.836285,9999-12-31T00:00:00.000000,~,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,933331480
,1S00E00DX06,Smith,Bandit,,1961-04-18,2,8,-932818942,-932818942,-932818942,2020-08-05 05:26:42.572769,2022-04-17 22:21:19.351618,2024-06-16 15:51:15.771359,9999-12-31T00:00:00.000000,~,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,923336056
,3ZX4C66QA51,Jones,Bandit,,1931-05-09,1,~,-850237862,-850237862,-850237862,2021-08-09 21:41:01.289635,2023-04-16 06:42:36.021113,2025-08-03 11:10:21.068564,2021-11-21T00:00:00.000000,~,N,1970 S University Blvd,,,,,,Mobile,36609,AL,,,988328551
,1S00E00DX07,Jones,Bandit,,1931-05-09,1,~,-850237862,-850237862,-850237862,2021-09-22 01:30:08.240725,2024-11-27 18:28:14.960129,2025-06-05 20:37:50.757560,9999-12-31T00:00:00.000000,~,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,952253141
,1S00E00DX08,Sheep,Abby,Chilli,1920-09-12,2,~,-844387606,-844387606,-844387606,2020-06-11 05:48:06.662453,2021-05-28 11:22:36.990211,2025-12-24 23:34:56.991600,9999-12-31T00:00:00.000000,~,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,,,949873617
,1S00E00DX09,Erdapfel,Le Petit Prince,Elmo,1941-04-16,2,3,-30120537,-30120537,-30120537,2018-08-23 15:00:51.506943,2023-07-23 14:00:21.630636,2025-10-29 19:07:33.628217,9999-12-31T00:00:00.000000,SPA,Y,2904 61st,,,,,,Galveston,77551,TX,,,924338633
,1S00E00DX10,Erdapfel,Bingo,Bandit,1922-12-23,1,0,-265899379,-265899379,-265899379,2025-11-05 00:38:48.252842,2025-12-09 15:50:04.297194,2025-12-26 18:59:41.572009,9999-12-31T00:00:00.000000,~,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,905798754
,1S00E00DX11,Coffee,Chilli,,1930-05-16,1,0,-582214515,-582214515,-582214515,2020-08-03 20:08:15.611213,2025-09-30 17:49:32.943962,2025-12-12 03:20:22.174693,9999-12-31T00:00:00.000000,~,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,,,946734947
,1S00E00DX12,Coffee,Bingo,Kartoffel,1912-06-07,1,~,-737267938,-737267938,-737267938,2022-01-20 15:57:05.339277,2022-06-10 09:13:11.285290,2023-10-04 22:53:50.328495,9999-12-31T00:00:00.000000,~,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,924041554
,1S00E00DX13,Jones,Alex,Abby,1949-04-09,1,2,-836906965,-836906965,-836906965,2021-06-29 16:40:24.779642,2025-04-17 02:25:04.552306,2025-05-03 10:19:01.668672,9999-12-31T00:00:00.000000,SPA,Y,2904 61st,,,,,,Galveston,77551,TX,,,911698259
,1S00E00DX14,Jones,Elmo,Alex,1931-07-10,2,7,-59942906,-59942906,-59942906,2019-08-09 19:38:49.454798,2022-06-09 07:37:23.976975,2022-11-24 23:02:52.303924,9999-12-31T00:00:00.000000,~,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,921521700
,1S00E00DX15,Heeler,Le Petit Prince,,1915-01-21,2,6,-449913442,-449913442,-449913442,2017-12-27 04:12:27.109418,2023-08-28 11:36:04.521724,2025-09-06 18:36:33.436241,9999-12-31T00:00:00.000000,SPA,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,919993440
,1S00E00DX16,Sheep,Kartoffel,Le Petit Prince,1964-04-07,1,7,-400998672,-400998672,-400998672,2023-01-10 17:53:56.661745,2025-09-30 09:45:09.052108,2025-11-18 21:30:36.817895,9999-12-31T00:00:00.000000,ENG,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,979832419
,1S00E00DX17,Smith,Kartoffel,Bluey,1953-03-26,2,7,-477903543,-477903543,-477903543,2017-07-25 08:45:43.834345,2021-03-08 06:22:22.768316,2023-11-21 11:49:32.792760,9999-12-31T00:00:00.000000,~,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,936353079
,1S00E00DX18,Sheep,Kartoffel,,1926-07-12,2,~,-377503577,-377503577,-377503577,2025-08-22 08:04:59.887759,2025-10-23 13:02:45.437954,2026-01-10 06:05:38.189999,9999-12-31T00:00:00.000000,ENG,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,931779223
,4L04VK0PJ09,Sheep,Bluey,Abby,1916-11-08,2,2,-204163654,-204163654,-204163654,2025-05-17 08:37:35.379413,2025-10-29 17:36:02.887343,2026-01-14 14:25:09.696282,2021-03-12T00:00:00.000000,ENG,N,14152 ND-27,,,,,,Lisbon,58054,ND,,,917552687
,1S00E00DX19,Sheep,Bluey,Abby,1916-11-08,2,2,-204163654,-204163654,-204163654,2019-04-29 16:59:35.329056,2021-07-21 06:43:49.842855,2021-10-06 03:12:22.385551,9999-12-31T00:00:00.000000,ENG,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,960307312
,1S00E00DX20,Erdapfel,Alex,Abby,1979-04-02,2,5,-879797577,-879797577,-879797577,2025-05-31 17:12:01.937387,2025-06-05 22:11:50.000572,2025-10-27 07:16:32.467480,9999-12-31T00:00:00.000000,~,Y,2904 61st,,,,,,Galveston,77551,TX,,,993160807
,7LA1PA1EA89,Coffee,Kartoffel,,1943-11-20,2,8,-60956549,-60956549,-60956549,2025-10-14 04:13:27.823385,2025-11-30 10:50:28.065598,2025-12-04 00:43:35.673855,2021-05-19T00:00:00.000000,~,N,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,938147235
,1S00E00DX21,Coffee,Kartoffel,,1943-11-20,2,8,-99686398,-60956549,-60956549,2024-11-16 16:41:29.732826,2025-01-25 01:11:46.797215,2025-02-26 17:35:23.248335,2025-11-14T00:00:00.000000,~,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,959512209
,1S00E00DX21,Coffee,Kartoffel,,1943-11-20,2,8,-60956549,-60956549,-60956549,2024-09-02 05:57:13.827093,2025-10-22 03:01:15.075006,2025-10-30 19:14:58.441123,9999-12-31T00:00:00.000000,~,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,969860850
,1S00E00DX22,Erdapfel,Caroline,Bingo,1935-09-19,1,8,-598110631,-598110631,-598110631,2022-09-25 20:38:59.788956,2025-03-05 10:22:15.101207,2025-07-26 02:48:50.865010,9999-12-31T00:00:00.000000,SPA,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,920143884
,1S00E00DX23,Smith,Bandit,,1967-08-29,1,4,-968697083,-968697083,-968697083,2020-10-16 11:21:56.340848,2025-03-27 02:51:41.145015,2025-08-16 09:08:16.100595,9999-12-31T00:00:00.000000,SPA,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,2025-04-22,N,000453048
,1S00E00DX24,Erdapfel,Abby,,1960-06-29,1,7,-558201226,-558201226,-558201226,2023-04-03 18:17:22.260834,2023-10-06 06:00:56.404893,2023-12-19 00:13:22.670407,9999-12-31T00:00:00.000000,SPA,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,,,983998358
,1S00E00DX25,Sheep,Frankie,Bandit,1954-01-28,1,6,-392762352,-392762352,-392762352,2018-08-07 10:32:46.314258,2024-09-14 17:56:22.365876,2025-09-27 20:31:34.712351,9999-12-31T00:00:00.000000,ENG,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,933921876
,1S00E00DX26,Sheep,Caroline,Elmo,1965-06-05,2,0,-411222384,-411222384,-411222384,2024-04-07 20:45:36.194916,2025-03-29 19:33:15.798403,2025-06-24 19:19:52.103859,9999-12-31T00:00:00.000000,SPA,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,933896184
,1S00E00DX27,Jones,Bluey,,1914-08-08,2,4,-894144305,-894144305,-894144305,2024-04-06 15:08:27.355038,2024-05-29 01:00:24.800915,2024-06-09 00:23:56.199188,9999-12-31T00:00:00.000000,SPA,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,917536894
,1S00E00DX28,Heeler,Bluey,,1928-09-12,1,4,-712140610,-712140610,-712140610,2019-11-14 05:04:50.230535,2023-02-09 17:43:38.659182,2025-02-23 20:43:56.953595,9999-12-31T00:00:00.000000,ENG,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,,,977099839
,1S00E00DX29,Smith,Frankie,,1956-05-01,1,0,-198978791,-198978791,-198978791,2021-12-05 14:21:04.998961,2024-12-10 09:35:46.112650,2025-01-16 18:15:40.812006,9999-12-31T00:00:00.000000,ENG,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,943727667
,7BK8RU2GX65,Heeler,Alex,,1925-05-05,2,8,-298315890,-298315890,-298315890,2021-11-04 03:27:00.102212,2023-09-27 09:23:01.236718,2024-09-22 23:18:13.041676,2020-08-30T00:00:00.000000,ENG,N,1970 S University Blvd,,,,,,Mobile,36609,AL,,,946116216
,1S00E00DX30,Heeler,Alex,,1925-05-05,2,8,-298315890,-298315890,-298315890,2025-02-17 13:50:43.494967,2025-05-18 21:38:50.955874,2025-09-23 20:07:07.436945,9999-12-31T00:00:00.000000,ENG,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,900696938
,1S00E00DX31,Erdapfel,Bingo,Chilli,1952-07-04,2,1,-893533965,-479400925,-479400925,2025-08-10 08:27:38.955390,2025-10-03 03:31:17.865125,2026-01-03 17:14:29.576341,2025-06-26T00:00:00.000000,~,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,,,910147146
,1S00E00DX31,Erdapfel,Bingo,Chilli,1952-07-04,2,1,-479400925,-479400925,-479400925,2023-07-22 16:31:19.877042,2024-06-16 18:44:33.312727,2025-03-30 19:57:15.604777,9999-12-31T00:00:00.000000,~,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,,,978272211
,1S00E00DX32,Sheep,Elmo,,1975-09-26,2,5,-395814544,-395814544,-395814544,2019-02-14 04:21:09.517503,2024-04-30 12:38:34.696222,2024-07-23 17:26:23.843608,9999-12-31T00:00:00.000000,SPA,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,923013455
,1S00E00DX33,Erdapfel,Abby,,1967-06-10,1,4,-539723066,-539723066,-539723066,2021-06-13 03:57:59.542040,2022-02-11 04:59:36.248990,2022-05-21 02:57:15.307812,9999-12-31T00:00:00.000000,ENG,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,911763449
,8BH1P13CH48,Erdapfel,Bluey,,1932-04-03,1,1,-274862519,-274862519,-274862519,2025-09-20 19:06:48.429275,2025-09-25 05:04:03.589623,2025-10-20 07:05:40.683536,2021-05-02T00:00:00.000000,ENG,N,14152 ND-27,,,,,,Lisbon,58054,ND,,,912641405
,1S00E00DX34,Erdapfel,Bluey,,1932-04-03,1,1,-274862519,-274862519,-274862519,2018-09-07 01:43:02.441010,2025-09-20 06:16:39.307921,2025-11-08 12:20:20.143609,9999-12-31T00:00:00.000000,ENG,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,984121597
,1S00E00DX35,Smith,Bingo,Alex,1934-03-26,1,6,-64091921,-64091921,-64091921,2025-04-19 16:35:44.642980,2025-09-15 05:54:46.261281,2025-11-05 08:02:10.462026,9999-12-31T00:00:00.000000,ENG,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,916716059
,1S00E00DX36,Coffee,Chilli,Elmo,1947-12-29,2,1,-881554760,-881554760,-881554760,2023-12-11 13:24:41.517803,2025-06-17 00:35:13.125141,2025-11-11 23:40:35.283310,9999-12-31T00:00:00.000000,~,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,955597966
,1S00E00DX37,Coffee,Snuffleupagus,Alex,1935-01-26,1,7,-798165960,-798165960,-798165960,2025-08-26 00:38:52.471334,2025-12-11 14:07:35.320556,2025-12-24 09:10:59.618378,9999-12-31T00:00:00.000000,~,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,964502803
,1S00E00DX38,Sheep,Abby,Joey,1961-11-02,1,4,-972419864,-972419864,-972419864,2025-05-17 04:54:45.589782,2025-11-30 14:09:24.009211,2025-12-07 03:21:33.982111,9999-12-31T00:00:00.000000,~,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,915287618
,1S00E00DX39,Jones,Frankie,Le Petit Prince,1923-10-31,2,8,-61022323,-61022323,-61022323,2025-11-08 18:07:44.997541,2025-12-16 08:58:36.128171,2025-12-17 11:05:30.573162,9999-12-31T00:00:00.000000,~,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,2022-03-05,N,910315715
,1S00E00DX40,Smith,Bandit,,1923-01-11,2,~,-987328522,-987328522,-987328522,2022-09-13 03:01:10.274020,2023-06-06 20:51:31.188088,2024-05-22 07:21:15.826226,9999-12-31T00:00:00.000000,SPA,Y,2904 61st,,,,,,Galveston,77551,TX,,,966843916
,1S00E00DX41,Smith,Snuffleupagus,,1940-10-28,2,1,-645055330,-645055330,-645055330,2022-09-09 09:08:37.170972,2023-10-24 04:51:52.641104,2024-10-22 19:38:43.514630,9999-12-31T00:00:00.000000,~,Y,2904 61st,,,,,,Galveston,77551,TX,,,961394418
,1S00E00DX42,Jones,Le Petit Prince,,1957-08-19,1,2,-258377064,-258377064,-258377064,2019-01-19 01:23:27.294334,2025-07-09 23:23:02.917411,2025-08-25 06:21:34.209869,9999-12-31T00:00:00.000000,SPA,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,949827182
,1S00E00DX43,Coffee,Alex,Snuffleupagus,1916-03-12,1,3,-744050828,-744050828,-744050828,2020-11-05 16:59:33.252946,2024-09-06 05:51:49.373423,2024-09-07 04:52:14.383348,9999-12-31T00:00:00.000000,ENG,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,901071181
,1S00E00DX44,Heeler,Caroline,Joey,1975-12-08,2,6,-808254406,-808254406,-808254406,2020-02-22 10:50:12.479804,2022-12-21 04:39:34.392203,2024-12-30 05:33:56.993769,9999-12-31T00:00:00.000000,~,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,,,918313452
,2ZD7V53TA59,Heeler,Le Petit Prince,,1975-03-19,2,1,-538355544,-538355544,-538355544,2025-09-20 01:39:18.272415,2026-01-24 08:16:50.093348,2026-01-26 15:26:59.591963,2020-10-05T00:00:00.000000,~,N,14152 ND-27,,,,,,Lisbon,58054,ND,,,982703130
,1S00E00DX45,Heeler,Le Petit Prince,,1975-03-19,2,1,-538355544,-538355544,-538355544,2025-07-18 21:27:28.941889,2025-07-21 13:49:54.192107,2025-09-23 08:48:14.275982,9999-12-31T00:00:00.000000,~,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,984144113
,1S00E00DX46,Coffee,Frankie,,1960-09-03,1,2,-690628555,-690628555,-690628555,2022-01-26 10:18:29.558711,2023-09-07 14:30:57.752171,2024-02-22 17:04:20.298642,9999-12-31T00:00:00.000000,~,Y,2904 61st,,,,,,Galveston,77551,TX,,,991187443
,1BC1XF5YX70,Heeler,Kartoffel,Kartoffel,1921-06-03,2,1,-719758577,-719758577,-719758577,2025-04-18 22:39:17.197909,2025-10-05 10:11:33.068778,2025-12-23 12:20:21.141931,2019-11-09T00:00:00.000000,SPA,N,2904 61st,,,,,,Galveston,77551,TX,2024-04-15,Y,930912796
,1S00E00DX47,Heeler,Kartoffel,Kartoffel,1921-06-03,2,1,-719758577,-719758577,-719758577,2020-06-08 21:29:43.037617,2024-11-14 03:56:02.550059,2025-09-09 14:28:30.201219,9999-12-31T00:00:00.000000,SPA,Y,2904 61st,,,,,,Galveston,77551,TX,2024-04-15,Y,922611583
,5B54E07KN48,Smith,Snuffleupagus,Bluey,1934-05-30,1,5,-492299490,-492299490,-492299490,2021-02-07 03:11:42.381944,2022-11-21 18:31:24.939196,2022-12-15 22:13:37.104523,2021-05-08T00:00:00.000000,~,N,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,978724748
,1S00E00DX48,Smith,Snuffleupagus,Bluey,1934-05-30,1,5,-492299490,-492299490,-492299490,2025-10-18 23:29:08.978975,2025-11-07 09:45:44.252259,2026-01-26 22:47:57.376906,9999-12-31T00:00:00.000000,~,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,933014273
,2BH4U73QJ20,Sheep,Kartoffel,,1939-06-03,2,6,-298262827,-298262827,-298262827,2022-06-08 07:53:11.846072,2025-01-16 22:00:45.385097,2025-08-03 19:29:00.950976,2019-05-29T00:00:00.000000,ENG,N,2904 61st,,,,,,Galveston,77551,TX,,,944346642
,2IA1RR8TM11,Sheep,Kartoffel,,1939-06-03,2,6,-298262827,-298262827,-298262827,2022-08-02 18:13:55.811399,2024-02-03 03:56:47.739270,2025-07-23 22:36:21.410836,2020-06-04T00:00:00.000000,ENG,N,2904 61st,,,,,,Galveston,77551,TX,,,947577794
,1S00E00DX49,Sheep,Kartoffel,,1939-06-03,2,6,-298262827,-298262827,-298262827,2018-12-19 22:18:15.662148,2019-01-08 12:22:42.685838,2025-01-24 04:21:27.413599,9999-12-31T00:00:00.000000,ENG,Y,2904 61st,,,,,,Galveston,77551,TX,,,949864632
,1S00E00DX50,Heeler,Joey,,1931-07-20,2,~,-198841246,-198841246,-198841246,2017-10-14 04:36:12.620196,2020-01-30 06:10:55.507857,2024-06-17 19:05:14.702895,9999-12-31T00:00:00.000000,SPA,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,2022-08-13,N,923763327
,1S00E00DX51,Smith,Bingo,,1917-12-23,2,2,-643533088,-643533088,-643533088,2025-08-28 16:34:02.795692,2025-12-30 23:26:08.307622,2026-01-12 17:55:42.512845,9999-12-31T00:00:00.000000,SPA,Y,2904 61st,,,,,,Galveston,77551,TX,,,970702352
,5ZE7NA7DK01,Coffee,Kartoffel,,1926-11-09,1,1,-354806513,-354806513,-354806513,2024-10-19 12:50:40.071381,2025-06-11 01:13:07.802323,2025-07-27 13:22:18.510041,2021-10-18T00:00:00.000000,~,N,14152 ND-27,,,,,,Lisbon,58054,ND,,,990016862
,1S00E00DX52,Coffee,Kartoffel,,1926-11-09,1,1,-354806513,-354806513,-354806513,2017-08-04 13:04:56.797990,2020-09-29 20:29:09.300634,2021-02-02 00:58:14.962231,9999-12-31T00:00:00.000000,~,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,999802053
,1S00E00DX53,Jones,Chilli,Chilli,1956-12-08,1,0,-119892607,-119892607,-119892607,2021-06-19 06:22:08.084600,2024-05-05 00:46:10.616536,2025-01-26 19:24:39.778620,9999-12-31T00:00:00.000000,SPA,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,906131506
,9OM7YJ4UW15,Sheep,Bluey,,1957-04-12,1,4,-818804588,-818804588,-818804588,2022-10-11 03:07:43.192902,2024-11-15 23:15:27.696284,2024-11-30 05:26:41.614218,2020-11-14T00:00:00.000000,SPA,N,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,935666950
,1S00E00DX54,Sheep,Bluey,,1957-04-12,1,4,-818804588,-818804588,-818804588,2021-04-18 08:21:47.261832,2023-10-22 20:22:06.299607,2024-04-17 15:57:59.011321,9999-12-31T00:00:00.000000,SPA,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,960733398
,1S00E00DX55,Coffee,Bandit,Elmo,1966-03-17,2,4,-171010436,-171010436,-171010436,2025-07-27 13:04:03.941702,2025-10-15 01:44:38.114810,2025-11-24 14:10:51.738949,9999-12-31T00:00:00.000000,ENG,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,930442515
,1S00E00DX56,Heeler,Caroline,,1936-07-27,1,0,-895137899,-895137899,-895137899,2019-04-05 04:16:22.040654,2025-07-18 00:35:49.629877,2025-09-29 20:27:16.370903,9999-12-31T00:00:00.000000,SPA,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,978510992
,1S00E00DX57,Heeler,Kartoffel,,1950-12-15,1,~,-262177103,-262177103,-262177103,2021-11-28 16:19:36.960251,2022-10-08 19:48:04.286554,2024-09-16 20:36:43.177116,9999-12-31T00:00:00.000000,SPA,Y,2904 61st,,,,,,Galveston,77551,TX,,,976615400
,1S00E00DX58,Heeler,Bingo,,1933-06-16,1,4,-464126493,-464126493,-464126493,2020-09-12 21:26:22.877719,2025-02-08 08:46:47.309201,2025-05-10 03:38:25.312515,9999-12-31T00:00:00.000000,~,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,929193017
,1S00E00DX59,Heeler,Bandit,Chilli,1967-03-17,2,~,-9474321,-9474321,-9474321,2017-06-24 12:43:05.497222,2021-01-17 15:06:05.658460,2023-03-22 07:52:13.814387,9999-12-31T00:00:00.000000,ENG,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,2021-06-01,N,911336146
,1S00E00DX60,Smith,Abby,,1952-09-15,1,1,-777953190,-777953190,-777953190,2020-09-30 10:23:30.601179,2020-12-25 13:02:14.820706,2025-02-24 13:55:51.571450,9999-12-31T00:00:00.000000,SPA,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,927608835
,9Z88ET7AV91,Smith,Elmo,Chilli,1945-04-29,1,~,-84321564,-84321564,-84321564,2024-08-07 03:29:58.513281,2024-10-05 19:54:07.200011,2024-10-20 12:56:00.031907,2021-09-13T00:00:00.000000,SPA,N,14152 ND-27,,,,,,Lisbon,58054,ND,,,924703832
,9IJ4F77QT01,Smith,Elmo,Chilli,1945-04-29,1,~,-84321564,-84321564,-84321564,2023-02-24 18:19:06.767807,2025-02-16 11:37:33.553134,2025-07-26 10:06:00.964034,2021-11-15T00:00:00.000000,SPA,N,14152 ND-27,,,,,,Lisbon,58054,ND,,,911069169
,1S00E00DX61,Smith,Elmo,Chilli,1945-04-29,1,~,-84321564,-84321564,-84321564,2023-12-10 23:20:29.566700,2026-01-24 07:49:09.622289,2026-01-26 16:03:08.323039,9999-12-31T00:00:00.000000,SPA,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,993850239
,1S00E00DX62,Sheep,Alex,Bandit,1960-07-12,2,6,-854192532,-854192532,-854192532,2024-04-24 13:47:26.573220,2024-08-05 09:26:27.453301,2025-10-09 20:52:36.088401,9999-12-31T00:00:00.000000,ENG,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,971208297
,1S00E00DX63,Jones,Bingo,Kartoffel,1962-09-29,1,1,-115287287,-115287287,-115287287,2017-09-12 14:22:40.437712,2024-12-31 22:13:30.197976,2025-08-29 15:16:35.078187,9999-12-31T00:00:00.000000,~,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,956438006
,8LC8HE3XY24,Coffee,Abby,,1979-08-04,2,7,-363487331,-363487331,-363487331,2024-05-16 04:43:43.950956,2024-09-09 18:43:49.823262,2025-05-16 09:20:30.047042,2022-07-12T00:00:00.000000,ENG,N,14152 ND-27,,,,,,Lisbon,58054,ND,,,904442110
,1S00E00DX64,Coffee,Abby,,1979-08-04,2,7,-363487331,-363487331,-363487331,2020-05-01 20:02:21.965101,2022-09-18 07:27:13.648763,2025-03-16 11:49:03.310093,9999-12-31T00:00:00.000000,ENG,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,966066682
,1S00E00DX65,Coffee,Le Petit Prince,,1979-07-14,1,3,-121563682,-121563682,-121563682,2022-03-31 05:32:43.232548,2023-07-18 08:37:10.527046,2024-11-16 22:43:33.079978,9999-12-31T00:00:00.000000,ENG,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,,,993295698
,1BQ9DK3WG55,Heeler,Chilli,Chilli,1968-10-21,1,4,-310306591,-310306591,-310306591,2024-08-11 01:08:21.321748,2025-05-23 19:36:49.116222,2025-06-01 07:45:47.964112,2022-07-27T00:00:00.000000,SPA,N,1970 S University Blvd,,,,,,Mobile,36609,AL,,,923591263
,1S00E00DX66,Heeler,Chilli,Chilli,1968-10-21,1,4,-310306591,-310306591,-310306591,2023-03-31 14:55:54.664428,2025-01-23 11:40:37.284686,2025-02-17 10:30:53.986656,9999-12-31T00:00:00.000000,SPA,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,901156575
,1S00E00DX67,Smith,Joey,Bingo,1933-11-30,2,6,-257022183,-257022183,-257022183,2021-08-10 01:33:47.079485,2021-08-28 10:50:43.616590,2024-12-03 01:55:55.211641,9999-12-31T00:00:00.000000,ENG,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,911722702
